,source,author,title,description,urlToImage,publishedAt,content
67,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Britain says it stands with Bulgaria against 'malign' Russian activity - Reuters,"Britain said it stands with Bulgaria against ""malign activity"" by Russia in the country, adding that Moscow had been seeking to undermine the sovereignty of a NATO ally.",https://static.reuters.com/resources/r/?m=02&d=20210320&t=2&i=1555575178&r=LYNXMPEH2J06G&w=800,2021-03-20T11:16:00Z,"By Reuters Staff
FILE PHOTO: Britain's Foreign Affairs Secretary Dominic Raab looks on as he walks outside Downing Street in London, Britain, February 24, 2021. REUTERS/John Sibley
LONDON (Reuters)… [+557 chars]"
68,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,UPDATE 1-Italy's Generali studying 2 bln euro acquisition in Russia-paper - Reuters,"Italy's biggest insurer Generali is studying an acquisition in Russia worth nearly 2 billion euros ($2.4 billion), Il Sole 24 Ore daily reported on Wednesday.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-17T07:14:00Z,"By Reuters Staff
(Adds details)
MILAN, March 17 (Reuters) - Italys biggest insurer Generali is studying an acquisition in Russia worth nearly 2 billion euros ($2.4 billion), Il Sole 24 Ore daily re… [+762 chars]"
69,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Russia could invest $13.7 billion from 'rainy day fund' on infrastructure by 2023: finance minister - Reuters,"Russia could invest 1 trillion roubles ($13.7 billion) from its National Wealth Fund on infrastructure projects between 2021 and 2023, Finance Minister Anton Siluanov said on Wednesday.",https://static.reuters.com/resources/r/?m=02&d=20210317&t=2&i=1555191658&r=LYNXMPEH2G0U3&w=800,2021-03-17T11:10:00Z,"By Reuters Staff
FILE PHOTO: Russian Finance Minister Anton Siluanov attends a meeting with members of the government in Moscow, Russia March 12, 2020. Sputnik/Dmitry Astakhov/Pool via REUTERS 
MOS… [+772 chars]"
70,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Bulgaria charges six people over alleged Russian spy ring - Reuters,"Bulgarian prosecutors said on Friday they had charged six Bulgarians, including senior officials from the defence ministry and military intelligence, with spying for Russia.",https://static.reuters.com/resources/r/?m=02&d=20210319&t=2&i=1555505324&r=LYNXMPEH2I115&w=800,2021-03-19T16:22:00Z,"By Reuters Staff
SOFIA (Reuters) - Bulgarian prosecutors said on Friday they had charged six Bulgarians, including senior officials from the defence ministry and military intelligence, with spying f… [+2049 chars]"
71,"{'id': None, 'name': 'NPR'}",Scott Neuman,"China, Russia Announce Plan To Build Moon Research Station","The two countries' space agencies say the proposal, which sets no time frame, could include an orbiting station, a base on the surface, or both.",https://media.npr.org/assets/img/2021/03/10/ap_21069318585399_wide-eaa20d239fc6f26185fd2b643834b258d8b649d9.jpg?s=1400,2021-03-10T14:28:50Z,"An image taken on the moon by a panoramic camera aboard the lander-ascender combination of of China's Chang'e-5 spacecraft, provided by China National Space Administration. China and Russia have anno… [+3050 chars]"
72,"{'id': 'bbc-news', 'name': 'BBC News'}",https://www.facebook.com/bbcnews,Armenia opposition breaks into government building,Armenia's embattled PM is now in open dispute with the armed forces chiefs.,https://ichef.bbci.co.uk/news/1024/branded_news/E3B5/production/_117339285_mediaitem117339284.jpg,2021-03-01T10:09:01Z,"image captionAnti-Pashinyan protesters have staged rallies in Yerevan in recent days
Armenian opposition protesters calling for the prime minister's resignation have burst into a government building… [+516 chars]"
73,"{'id': 'reuters', 'name': 'Reuters'}","Gabrielle Tétrault-Farber, Andrew Osborn",U.S. wages psychologicial war on Moscow - Russian defense adviser - Reuters,"The United States and other Western countries are waging a psychological war on Russia to try to undermine President Vladimir Putin and state institutions, an adviser to Russia's defence minister said.",https://static.reuters.com/resources/r/?m=02&d=20210325&t=2&i=1556179683&r=LYNXMPEH2O125&w=800,2021-03-25T12:39:00Z,"MOSCOW (Reuters) - The United States and other Western countries are waging a psychological war on Russia to try to undermine President Vladimir Putin and state institutions, an adviser to Russias de… [+1869 chars]"
74,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Engage Russia but remain 'clear-eyed' while doing so, Blinken tells NATO - Reuters","The West must engage with Russia to promote mutual interests but remain ""very clear-eyed"", U.S. Secretary of State Antony Blinken said on Wednesday, at the Biden administration's first cabinet-level meeting with the NATO alliance scorned by Donald Trump.",https://static.reuters.com/resources/r/?m=02&d=20210324&t=2&i=1556057976&r=LYNXMPEH2N1IZ&w=800,2021-03-24T15:45:00Z,"By Reuters Staff
BRUSSELS (Reuters) - The West must engage with Russia to promote mutual interests but remain very clear-eyed, U.S. Secretary of State Antony Blinken said on Wednesday, at the Biden … [+2519 chars]"
75,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Berlin warns Moscow: don't restrict our journalists - Reuters,German Foreign Minister Heiko Maas demanded on Wednesday that Russia respect foreign correspondents' right to report after an official warned German journalists of possible reprisals in a tit-for-tat row.,https://static.reuters.com/resources/r/?m=02&d=20210317&t=2&i=1555218110&r=LYNXMPEH2G16O&w=800,2021-03-17T14:49:00Z,"By Reuters Staff
BERLIN (Reuters) - German Foreign Minister Heiko Maas demanded on Wednesday that Russia respect foreign correspondents right to report after an official warned German journalists of… [+1368 chars]"
76,"{'id': 'reuters', 'name': 'Reuters'}",,"Russian police search media outlet, group linked to Kremlin critic Khodorkovsky - Reuters","Russian police search media outlet, group linked to Kremlin critic Khodorkovsky  Reuters",,2021-03-19T17:26:29Z,"FILE PHOTO: Former Russian tycoon Mikhail Khodorkovsky attends an interview with Reuters in central London, Britain, January, 18, 2021. REUTERS/Henry Nicholls
Media and Telecoms
Reuters Staff
MOSC… [+1910 chars]"
77,"{'id': None, 'name': 'BBC News'}",https://www.facebook.com/bbcnews,Russia recalls envoy after Biden remarks about Putin - BBC News,"<ol><li>Russia recalls envoy after Biden remarks about Putin  BBC News
</li><li>U.S. report says Russia, with Putin's knowledge, meddled in 2020 election  CTV News
</li><li>Biden: Putin is a ‘killer’, Russia to ‘pay’ for election meddling  Al Jazeera Englis…",https://ichef.bbci.co.uk/news/1024/branded_news/7DE7/production/_117613223_gettyimages-882420332-594x594.jpg,2021-03-17T20:30:54Z,"image copyrightGetty Images
image captionRussia says it has called back its ambassador to the US, Anatoly Antonov, for consultations
Russia has recalled its Washington ambassador for talks to preve… [+2954 chars]"
78,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,EU executive says joint vaccine strategy not unravelling - Reuters UK,"The European Union's joint vaccine procurement has not unravelled, a spokesman for the European Commission said on Tuesday when asked about individual countries getting jabs from Russia or China that do not have the bloc's authorisation.",https://static.reuters.com/resources/r/?m=02&d=20210302&t=2&i=1553443610&r=LYNXMPEH210OC&w=800,2021-03-02T11:33:00Z,"By Reuters Staff
FILE PHOTO: European Union flags flutter outside the European Commission headquarters in Brussels, Belgium August 21, 2020. REUTERS/Yves Herman
BRUSSELS (Reuters) - The European Un… [+753 chars]"
79,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Exclusive: U.S. sanctions for Navalny poisoning expected as early as Tuesday - Reuters,"The United States is expected to impose sanctions to punish Russia for the poisoning of Kremlin critic Alexi Navalny as early as Tuesday, two sources familiar with the matter said on Monday.",https://static.reuters.com/resources/r/?m=02&d=20210302&t=2&i=1553391768&r=LYNXNPEH2100S&w=800,2021-03-02T00:33:00Z,"By Reuters Staff
FILE PHOTO: Kremlin critic Alexei Navalny, who is accused of slandering a Russian World War Two veteran, stands inside a defendant dock during a court hearing in Moscow, Russia, Rus… [+783 chars]"
80,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Russian deputy PM says death rate fell 21.7% m/m in February - Reuters,"Deputy Prime Minister Tatiana Golikova on Friday said that deaths across Russia had fallen by 9.5% on a month-on-month basis in January, and by 21.7% in February, citing data from federal statistics service Rosstat.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-05T13:59:00Z,"By Reuters Staff
MOSCOW, March 5 (Reuters) - Deputy Prime Minister Tatiana Golikova on Friday said that deaths across Russia had fallen by 9.5% on a month-on-month basis in January, and by 21.7% in … [+299 chars]"
81,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Russia suspects policeman in new data leak case over Navalny poisoning - Reuters,"Russia has identified a policeman as a suspect in a criminal investigation into a flight data leak that could have been used to out jailed Kremlin critic Alexei Navalny's alleged poisoners, the Kommersant newspaper reported on Monday.",https://static.reuters.com/resources/r/?m=02&d=20210301&t=2&i=1553298145&r=LYNXNPEH20130&w=800,2021-03-01T09:16:00Z,"By Reuters Staff
FILE PHOTO: A still image taken from video footage shows Russian opposition leader Alexei Navalny, who is accused of flouting the terms of a suspended sentence for embezzlement, ins… [+1743 chars]"
82,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Kremlin dismisses U.S. call to destroy its chemical weapons as baseless - Reuters,"The Kremlin on Thursday dismissed as baseless and illogical U.S. calls for Russia to destroy its chemicals weapons, saying that Moscow had destroyed them long ago in line with the chemical weapons convention.",https://static.reuters.com/resources/r/?m=02&d=20210304&t=2&i=1553726044&r=LYNXMPEH230J5&w=800,2021-03-04T10:05:00Z,"By Reuters Staff
FILE PHOTO: Kremlin spokesman Dmitry Peskov attends Russian President Vladimir Putin's annual end-of-year news conference, held online in a video conference mode, in Moscow, Russia … [+458 chars]"
83,"{'id': 'engadget', 'name': 'Engadget'}",https://www.engadget.com/about/editors/chris-velazco,Legal questions linger as governments and companies keep pushing into space,"The Perseverance rover’s landing on Mars is still fresh in people’s memories, privately-owned companies are ferrying people and supplies into orbit, and NASA continues to work on “the most powerful rocket” it has ever built. But as world governments and priva…",https://s.yimg.com/os/creatr-uploaded-images/2021-03/3a9c8ae0-88e8-11eb-ae7b-a802532da6c2,2021-03-19T19:47:11Z,"The Perseverance rovers landing on Mars is still fresh in peoples memories, privately-owned companies are ferrying people and supplies into orbit, and NASA continues to work on the most powerful rock… [+4938 chars]"
84,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,EU executive says joint vaccine strategy not unravelling - Reuters,"The European Union's joint vaccine procurement has not unravelled, a spokesman for the European Commission said on Tuesday when asked about individual countries getting jabs from Russia or China that do not have the bloc's authorisation.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-02T11:27:00Z,"By Reuters Staff
BRUSSELS, March 2 (Reuters) - The European Unions joint vaccine procurement has not unravelled, a spokesman for the European Commission said on Tuesday when asked about individual c… [+676 chars]"
85,"{'id': 'reuters', 'name': 'Reuters'}","Steve Holland, Arshad Mohammed","U.S.and EU impose sanctions on Russia over Navalny poisoning, jailing - Reuters","The United States on Tuesday imposed sanctions to punish Russia for what it described as Moscow's attempt to poison opposition leader Alexei Navalny with a nerve agent last year, in President Joe Biden's most direct challenge yet to the Kremlin.",https://static.reuters.com/resources/r/?m=02&d=20210302&t=2&i=1553485200&r=LYNXNPEH21196&w=800,2021-03-02T17:31:00Z,WASHINGTON (Reuters) - The United States on Tuesday imposed sanctions to punish Russia for what it described as Moscows attempt to poison opposition leader Alexei Navalny with a nerve agent last year… [+4745 chars]
86,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,WTA roundup: Top seed falls in Lyon opener - Reuters,"Teen qualifier Clara Tauson of Denmark upset top-seeded Ekaterina Alexandrova of Russia 6-3, 6-4 on Monday in the first round of the Lyon Open in France.",https://static.reuters.com/resources/r/?m=02&d=20210301&t=2&i=1553382080&r=LYNXNPEH20275&w=800,2021-03-01T22:34:00Z,"By Reuters Staff
FILE PHOTO: Tennis - Gippsland Trophy - Melbourne Park, Melbourne, Australia, February 6, 2021 Russia's Ekaterina Alexandrova in action during her semi final match against Estonia's… [+1503 chars]"
87,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,U.S. bomber flies over Baltic states in show of solidarity: U.S. Air Force - Reuters,"A nuclear-capable, long-range U.S. bomber flew over the capitals of Lithuania, Latvia and Estonia on Wednesday in a show of solidarity with NATO allies, the U.S. Air Force said, amid Western concerns over a more assertive Russia.",https://static.reuters.com/resources/r/?m=02&d=20210303&t=2&i=1553625627&r=LYNXMPEH22189&w=800,2021-03-03T16:55:00Z,"By Reuters Staff
U.S. Air Force Rockwell B-1B Lancer bomber accompanied by two NATO air-policing Italian Eurofighter Typhoons flies over Vilnius, Lithuania March 3, 2021. Ieva Budzekaite/Lithuanian … [+1251 chars]"
88,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Slovak PM sorry for jokingly offering Ukraine territory for Russian vaccine - Reuters India,Slovak Prime Minister Igor Matovic apologised on Thursday after jokingly suggesting that Russia take a part of western Ukraine as payment for delivering doses of its Sputnik V vaccine to Slovakia.,https://static.reuters.com/resources/r/?m=02&d=20210304&t=2&i=1553760348&r=LYNXMPEH2319A&w=800,2021-03-04T16:35:00Z,"By Reuters Staff
FILE PHOTO: Slovak Prime Minister Igor Matovic arrives for an EU summit in Brussels, Belgium, October 15, 2020. Olivier Hoslet/Pool via REUTERS/File Photo
PRAGUE (Reuters) - Slovak… [+1626 chars]"
89,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"EU snipes at China and Russia, says won't use vaccines for propaganda - Reuters","European Council President Charles Michel on Tuesday took aim at the ""highly publicised"" supply of COVID-19 vaccines from China and Russia to other countries, and said Europe would not use vaccines for propaganda purposes.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-09T14:18:00Z,"By Reuters Staff
BRUSSELS, March 9 (Reuters) - European Council President Charles Michel on Tuesday took aim at the highly publicised supply of COVID-19 vaccines from China and Russia to other count… [+649 chars]"
90,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"No contract signed to produce Russian COVID-19 shot, says French official - Reuters","No company in France has signed a contract with Russia to produce its COVID-19 Sputnik V vaccine, a spokesman for France's industry minister said on Tuesday, appearing to contradict the head of Russia's RDIF sovereign wealth fund.",https://static.reuters.com/resources/r/?m=02&d=20210309&t=2&i=1554296027&r=LYNXMPEH28184&w=800,2021-03-09T18:05:00Z,"By Reuters Staff
FILE PHOTO: A medical specialist holds a vial of Sputnik V vaccine against the coronavirus in a department store in Moscow, Russia, January 18, 2021 REUTERS/Shamil Zhumatov/File Pho… [+631 chars]"
91,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Kremlin says Biden's Putin comment shows he has no interest in mending ties - Reuters,The Kremlin said on Thursday that comments by U.S. President Joe Biden that he thought Vladimir Putin was a killer clearly showed that Biden had no interest in mending ties with Moscow and that Russia would now take that into account.,https://static.reuters.com/resources/r/?m=02&d=20210318&t=2&i=1555329844&r=LYNXMPEH2H0NN&w=800,2021-03-18T10:55:00Z,"By Reuters Staff
FILE PHOTO: Russian President Vladimir Putin chairs a meeting on measures to boost investment activity, via a video link at the Novo-Ogaryovo state residence outside Moscow, Russia … [+748 chars]"
92,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Allies of jailed Kremlin critic Navalny unveil plan for big spring protest - Reuters.com,Allies of jailed Kremlin critic Alexei Navalny said on Tuesday they wanted to stage the biggest anti-Kremlin street protest in modern Russian history this spring to demand the opposition politician's release.,https://static.reuters.com/resources/r/?m=02&d=20210323&t=2&i=1555889453&r=LYNXMPEH2M0XK&w=800,2021-03-23T12:49:00Z,"By Reuters Staff
FILE PHOTO: Kremlin critic Alexei Navalny, who is accused of slandering a Russian World War Two veteran, stands inside a defendant dock during a court hearing in Moscow, Russia, Rus… [+1598 chars]"
93,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Russia accuses Twitter of 'maliciously' breaking law by failing to delete content - Reuters,"Russia's communications regulator accused Twitter on Monday of ""maliciously"" violating Russian law, saying the social media platform had not complied with some of its requests to delete banned content.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-01T07:56:00Z,"By Reuters Staff
MOSCOW, March 1 (Reuters) - Russias communications regulator accused Twitter on Monday of maliciously violating Russian law, saying the social media platform had not complied with s… [+437 chars]"
94,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Europeans push IAEA Iran resolution despite warnings by Russia, Tehran - Reuters","Britain, France and Germany are pressing ahead with a U.S.-backed plan for a resolution by the U.N. nuclear watchdog's board criticising Iran for curbing cooperation with the agency, despite Russian and Iranian warnings of serious consequences.",https://static.reuters.com/resources/r/?m=02&d=20210301&t=2&i=1553307871&r=LYNXNPEH20193&w=800,2021-03-01T11:18:00Z,"By Reuters Staff
VIENNA (Reuters) - Britain, France and Germany are pressing ahead with a U.S.-backed plan for a resolution by the U.N. nuclear watchdogs board criticising Iran for curbing cooperati… [+2598 chars]"
95,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Russia expects several EU countries to approve Sputnik V vaccine this month - RDIF chief - Reuters,"Russia expects several European Union countries to approve the use of its Sputnik V vaccine this month and Moscow could provide vaccines for 50 million Europeans starting from June if the shot wins EU-wide approval, Russia's RDIF fund said on Thursday.",https://static.reuters.com/resources/r/?m=02&d=20210304&t=2&i=1553722313&r=LYNXMPEH230GN&w=800,2021-03-04T09:39:00Z,"By Reuters Staff
FILE PHOTO: A medical worker holds a syringe with Sputnik V vaccine against the coronavirus disease (COVID-19) at a vaccination centre in Saint Petersburg, Russia February 24, 2021.… [+650 chars]"
96,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Russia accuses Twitter of breaking law by failing to delete content - Reuters Africa,"Russia's communications regulator accused Twitter on Monday of violating Russian law, saying the social media platform had not complied with some of its requests to delete banned content.",https://static.reuters.com/resources/r/?m=02&d=20210301&t=2&i=1553294726&r=LYNXNPEH2011V&w=800,2021-03-01T09:03:00Z,"By Reuters Staff
MOSCOW (Reuters) - Russias communications regulator accused Twitter on Monday of violating Russian law, saying the social media platform had not complied with some of its requests t… [+1659 chars]"
97,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Russia arrests suspect over planned attack on power site in Kaliningrad region: Ifax - Reuters UK,"Russia's Federal Security Service said on Thursday it had thwarted a planned ""terror"" attack on a power site in Kaliningrad region and that it had arrested a suspect, the Interfax news agency reported.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-04T08:19:00Z,"By Reuters Staff
MOSCOW (Reuters) - Russias Federal Security Service said on Thursday it had thwarted a planned terror attack on a power site in Kaliningrad region and that it had arrested a suspect… [+190 chars]"
98,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,White House: 'aware of' Russia disinformation related to COVID vaccine - Reuters,White House spokeswoman Jen Psaki said on Monday that President Joe Biden's administration was monitoring efforts tied to Russia's intelligence services undermining the Moderna and Pfizer coronavirus vaccines.,https://static.reuters.com/resources/r/?m=02&d=20210308&t=2&i=1554164006&r=LYNXMPEH271CR&w=800,2021-03-08T17:25:00Z,"By Reuters Staff
White House Press Secretary Jen Psaki delivers remarks during a daily press briefing at the White House in Washington, U.S., March 8, 2021. REUTERS/Tom Brenner
WASHINGTON (Reuters)… [+318 chars]"
99,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Russia sues Google, Facebook, Twitter for not deleting protest content: Ifax - Reuters","Russian authorities are suing five social media platforms for allegedly failing to delete posts urging children to take part in illegal protests, the Interfax news agency cited a Moscow court as saying on Tuesday.",https://static.reuters.com/resources/r/?m=02&d=20210309&t=2&i=1554245169&r=LYNXMPEH280JW&w=800,2021-03-09T10:09:00Z,"By Reuters Staff
FILE PHOTO: Facebook, Google and Twitter logos are seen in this combination photo from Reuters files. REUTERS/File Photos/File Photo
MOSCOW (Reuters) - Russian authorities are suin… [+997 chars]"
